accuracy
0.34988662072049787
0.5460317456533038
0.6637188207400359
0.7213151926221221
0.7544217685858409
0.7555555554339134
0.7705215418284712
0.7907029477241628
0.7891156461368612
0.8097505667717819
0.8229024942094236
0.82222222210058
0.8421768706266571
0.8417233558874282
0.8539682538466118
0.8709750565677002
0.8893424036281179
0.8870748296346254
0.8997732428466382
0.9104308387049201
0.9079365083690133
0.9176870752083741
0.9344671199651532
0.9287981859410431
0.9337868475859938
0.9424036283882297
0.939002267844012
0.9539682539952855
0.9600907027045615
0.9598639458485472
0.9564625853043295
0.9557823131954859
0.9628117911399356
0.9600907027045615
0.9607709750566893
0.9591836734693877
0.9562358276643991
0.9566893424036281
0.9696145127419712
0.9684807256235828
