accuracy
0.08344671201814059
0.1782312925170068
0.4417233559820387
0.6136054414199864
0.7222222222222222
0.7873015873015873
0.7877551020408163
0.781859410430839
0.7868480725623582
0.7893424036281179
0.7841269841269841
0.7963718820861678
0.8244897959183674
0.7972789115646258
0.7943310657596372
0.8916099773242631
0.8965986394557823
0.8843537414965986
0.8782312925170068
0.926984126984127
0.9328798185941043
0.9360544217687075
0.9317460317460318
0.9566893424036281
0.972108843537415
0.9575963718820861
0.9650793650793651
0.9698412698412698
0.9634920634920635
0.9734693877551021
0.9668934240362812
0.9734693877551021
0.972562358276644
0.9755102040816327
0.9752834467120182
0.97437641723356
0.9732426303854875
0.9800453514739229
0.981859410430839
0.9768707482993197
