accuracy
0.16666666666666666
0.3074829931939
0.42290249433106575
0.490702947845805
0.5714285714285714
0.6517006802721088
0.7312925170068028
0.7956916099773242
0.827437641723356
0.8485260770975057
0.8639455782312925
0.8807256235827664
0.8861678004535147
0.8975056689342403
0.9070294784580499
0.9174603174603174
0.9179138321995465
0.9351473922902495
0.9324263038548752
0.9442176870748299
0.9541950113378684
0.9517006802721089
0.9507936507936507
0.954875283446712
0.9607709750566893
0.9594104308390022
0.9578231292517007
0.9596371882086168
0.9625850340136054
0.9616780045351474
0.9619047619047619
0.9664399092970521
0.9682539682539683
0.9691609977324263
0.9634920634920635
0.9673469387755103
0.9650793650793651
0.9702947845804989
0.9682539682539683
0.9696145124716553
